"w","gs"
0.148368211730236,0
0.156884529612934,0.0254455815334855
0.165400847495631,0.0447458433837447
0.173917165378329,0.0650272640684712
0.182433483261027,0.085474210105098
0.190949801143724,0.104218031662451
0.199466119026422,0.120635612200509
0.207982436909119,0.134683961997941
0.216498754791817,0.146565017846413
0.225015072674515,0.156560614640704
0.233531390557212,0.164957358191029
0.24204770843991,0.172016029252035
0.250564026322608,0.17796196153548
0.259080344205305,0.182984743056441
0.267596662088003,0.187241651892978
0.276112979970701,0.190862228118295
0.284629297853398,0.193952834268813
0.293145615736096,0.196600748960969
0.301661933618794,0.198877660021001
0.310178251501491,0.20084256548466
0.318694569384189,0.20254414671072
0.327210887266886,0.204022693577485
0.335727205149584,0.205311659729912
0.344243523032282,0.206438916928642
0.352759840914979,0.207427766784578
0.361276158797677,0.208297757777884
0.369792476680375,0.209065346320906
0.378308794563072,0.209744432947968
0.38682511244577,0.210346798435067
0.395341430328468,0.210882459594119
0.403857748211165,0.211359960449542
0.412374066093863,0.211786611300133
0.42089038397656,0.212168685631832
0.429406701859258,0.212511582839886
0.437923019741956,0.212819963130933
0.446439337624653,0.213097859717756
0.454955655507351,0.213348772421454
0.463471973390049,0.213575746002335
0.471988291272746,0.213781435908372
0.480504609155444,0.213968163624716
0.489020927038142,0.214137963402718
0.497537244920839,0.214292621821477
0.506053562803537,0.21443371137259
0.514569880686234,0.214562619046731
0.523086198568932,0.214680570728744
0.53160251645163,0.21478865206816
0.540118834334328,0.214887826378007
0.548635152217025,0.214978950021573
0.557151470099723,0.215062785670272
0.56566778798242,0.215140013752879
0.574184105865118,0.215211242364507
0.582700423747816,0.215277015860815
0.591216741630513,0.215337822327333
0.599733059513211,0.215394100084244
0.608249377395909,0.215446243362293
0.616765695278606,0.215494607264922
0.625282013161304,0.215539512114449
0.633798331044001,0.215581247265676
0.642314648926699,0.21562007445808
0.650830966809397,0.215656230767489
0.659347284692094,0.215689931209472
0.667863602574792,0.215721371039271
0.67637992045749,0.215750727786911
0.684896238340187,0.215778163060768
0.693412556222885,0.215803824148373
0.701928874105583,0.21582784543934
0.71044519198828,0.215850349692034
0.718961509870978,0.215871449162704
0.727477827753676,0.215891246613427
0.735994145636373,0.215909836213061
0.744510463519071,0.215927304343642
0.753026781401768,0.21594373032306
0.761543099284466,0.215959187053534
0.770059417167164,0.215973741604214
0.778575735049861,0.215987455735224
0.787092052932559,0.216000386369602
0.795608370815257,0.216012586018791
0.804124688697954,0.21602410316669
0.812641006580652,0.216034982616689
0.821157324463349,0.216045265805579
0.829673642346047,0.216054991087818
0.838189960228745,0.216064193993202
0.846706278111443,0.216072907460672
0.85522259599414,0.216081162050682
0.863738913876838,0.216088986138278
0.872255231759535,0.216096406088802
0.880771549642233,0.216103446417942
0.889287867524931,0.216110129937657
0.897804185407628,0.216116477889333
0.906320503290326,0.216122510065407
0.914836821173024,0.216128244920544
0.923353139055721,0.216133699673355
0.931869456938419,0.216138890399541
0.940385774821116,0.21614383211725
0.948902092703814,0.216148538865362
0.957418410586512,0.216153023775349
0.965934728469209,0.216157299137281
0.974451046351907,0.216161376460508
0.982967364234605,0.216165266529488
0.991483682117302,0.216168979455177
1,0.216172524722388
