"w","gs"
0.172024323206556,0.0262464331650016
0.18030407997449,0.0852727533910982
0.188583836742425,0.0955426884230141
0.196863593510359,0.105835656453477
0.205143350278294,0.115567519964246
0.213423107046228,0.124476495175618
0.221702863814163,0.132468639860845
0.229982620582097,0.139544000272034
0.238262377350031,0.145753859803803
0.246542134117966,0.151174458151201
0.2548218908859,0.155891075848398
0.263101647653835,0.159988750647112
0.271381404421769,0.163547348908549
0.279661161189704,0.166639219387632
0.287940917957638,0.16932846219802
0.296220674725573,0.171671037015475
0.304500431493507,0.173715326562983
0.312780188261441,0.175502908873167
0.321059945029376,0.177069397427689
0.32933970179731,0.178445227747542
0.337619458565245,0.179656351881479
0.345899215333179,0.180724970816048
0.354178972101114,0.181670016518678
0.362458728869048,0.182507682115432
0.370738485636983,0.18325184746239
0.379018242404917,0.183914403629441
0.387297999172851,0.18450558133241
0.395577755940786,0.185034189181591
0.40385751270872,0.185507822350309
0.412137269476655,0.185933047946614
0.420417026244589,0.186315559868563
0.428696783012524,0.186660315430521
0.436976539780458,0.186971602322092
0.445256296548392,0.187253169059264
0.453536053316327,0.187508297692876
0.461815810084261,0.187739874837046
0.470095566852196,0.187950401668387
0.47837532362013,0.188142101978561
0.486655080388065,0.188316947541536
0.494934837155999,0.188476616182699
0.503214593923934,0.188622679326513
0.511494350691868,0.188756450157167
0.519774107459802,0.188879154891496
0.528053864227737,0.188991863695963
0.536333620995671,0.189095509184056
0.544613377763606,0.189190950018532
0.55289313453154,0.18927892534342
0.561172891299475,0.189360119749457
0.569452648067409,0.189435161981028
0.577732404835344,0.18950458036632
0.586012161603278,0.189568876146541
0.594291918371212,0.189628480763683
0.602571675139147,0.18968379480462
0.610851431907081,0.189735186972819
0.619131188675016,0.189782971831509
0.62741094544295,0.189827452468276
0.635690702210885,0.189868907386761
0.643970458978819,0.189907536678706
0.652250215746754,0.189943603575176
0.660529972514688,0.1899773107049
0.668809729282622,0.190008807008243
0.677089486050557,0.190038287447275
0.685369242818491,0.190065887950774
0.693648999586426,0.190091752423425
0.70192875635436,0.190116020295591
0.710208513122295,0.190138795835213
0.718488269890229,0.190160197164261
0.726768026658163,0.19018029768896
0.735047783426098,0.190199226527098
0.743327540194032,0.190217023900594
0.751607296961967,0.190233789089881
0.759887053729901,0.190249602012163
0.768166810497836,0.190264507135385
0.77644656726577,0.190278566194582
0.784726324033705,0.190291864957078
0.793006080801639,0.19030441559698
0.801285837569573,0.19031628397247
0.809565594337508,0.190327517360368
0.817845351105442,0.190338131381905
0.826125107873377,0.190348205062801
0.834404864641311,0.190357738246098
0.842684621409246,0.190366776418843
0.85096437817718,0.190375357656804
0.859244134945115,0.190383493503969
0.867523891713049,0.190391228591566
0.875803648480983,0.190398562705501
0.884083405248918,0.190405540138833
0.892363162016852,0.190412175032734
0.900642918784787,0.19041848423899
0.908922675552721,0.190424498669399
0.917202432320656,0.190430225129621
0.92548218908859,0.190435664650649
0.933761945856525,0.190440855311131
0.942041702624459,0.190445806984807
0.950321459392393,0.190450535700615
0.958601216160328,0.190455039665723
0.966880972928262,0.190459342156434
0.975160729696197,0.190463457388607
0.983440486464131,0.190467380245402
0.991720243232066,0.190471130506288
1,0.190474714465246
