"w","gs"
0.152775311364286,0
0.161247558250643,0.0407923155891095
0.169719805137,0.0715253417114091
0.178192052023357,0.0950103283835038
0.186664298909715,0.11318829057433
0.195136545796072,0.127423449988718
0.203608792682429,0.138690249312838
0.212081039568786,0.147695048124223
0.220553286455143,0.15495683137452
0.2290255333415,0.16086167240373
0.237497780227857,0.165700075802714
0.245970027114215,0.169692960700215
0.254442274000572,0.173009987284801
0.262914520886929,0.175782646728994
0.271386767773286,0.178113720995072
0.279859014659643,0.180084194318739
0.288331261546,0.181758354665674
0.296803508432357,0.183187595366204
0.305275755318715,0.184413273661455
0.313748002205072,0.185468878341758
0.322220249091429,0.18638168659819
0.330692495977786,0.187174039996096
0.339164742864143,0.187864334128592
0.3476369897505,0.188467791376146
0.356109236636857,0.188997068166245
0.364581483523215,0.189462735075661
0.373053730409572,0.18987365859287
0.381525977295929,0.190237306351972
0.389998224182286,0.190559992457347
0.398470471068643,0.190847075643031
0.406942717955,0.191103120098694
0.415414964841357,0.191332026591653
0.423887211727714,0.191537139838154
0.432359458614072,0.191721336793982
0.440831705500429,0.191887099546548
0.449303952386786,0.192036575725849
0.457776199273143,0.192171628756657
0.4662484461595,0.192293879808894
0.474720693045857,0.192404742937523
0.483192939932214,0.192505454614544
0.491665186818572,0.192597098626841
0.500137433704929,0.192680627131265
0.508609680591286,0.192756878512635
0.517081927477643,0.192826592573247
0.525554174364,0.192890423488223
0.534026421250357,0.192948950884692
0.542498668136714,0.193002689340893
0.550970915023072,0.193052096550809
0.559443161909429,0.193097580358726
0.567915408795786,0.193139504834269
0.576387655682143,0.193178195530681
0.5848599025685,0.193213944046111
0.593332149454857,0.193247011988747
0.601804396341214,0.193277634430803
0.610276643227572,0.193306022923296
0.618748890113929,0.193332368132593
0.627221137000286,0.193356842150527
0.635693383886643,0.193379600522237
0.644165630773,0.193400784029401
0.652637877659357,0.193420520261098
0.661110124545714,0.193438924999934
0.669582371432072,0.193456103447179
0.678054618318429,0.193472151307348
0.686526865204786,0.193487155749857
0.694999112091143,0.19350119626298
0.7034713589775,0.193514345413312
0.711943605863857,0.193526669522155
0.720415852750214,0.193538229268778
0.728888099636572,0.193549080229201
0.737360346522929,0.193559273358032
0.745832593409286,0.193568855419961
0.754304840295643,0.193577869376643
0.762777087182,0.193586354734045
0.771249334068357,0.193594347854661
0.779721580954714,0.193601882238484
0.788193827841072,0.193608988776179
0.796666074727429,0.193615695977441
0.805138321613786,0.193622030177226
0.813610568500143,0.193628015722182
0.8220828153865,0.193633675139382
0.830555062272857,0.193639029289182
0.839027309159214,0.193644097503858
0.847499556045571,0.193648897713452
0.855971802931929,0.19365344656014
0.864444049818286,0.193657759502251
0.872916296704643,0.193661850908977
0.881388543591,0.193665734146684
0.889860790477357,0.193669421657633
0.898333037363714,0.193672925031852
0.906805284250071,0.193676255072811
0.915277531136429,0.193679421857476
0.923749778022786,0.19368243479129
0.932222024909143,0.193685302658522
0.9406942717955,0.193688033668442
0.949166518681857,0.193690635497682
0.957638765568214,0.193693115329134
0.966111012454571,0.193695479887695
0.974583259340929,0.193697735473145
0.983055506227286,0.193699887990401
0.991527753113643,0.193701942977385
1,0.193703905630702
