"w","gs"
0.141354332021579,0.000944394595546179
0.149940788701363,0.00909207002006151
0.158527245381148,0.0313181382564255
0.167113702060932,0.0649599965903583
0.175700158740716,0.10292722471187
0.1842866154205,0.139895576851701
0.192873072100284,0.173264649259284
0.201459528780069,0.202220797017136
0.210045985459853,0.226842307629011
0.218632442139637,0.24757168142767
0.227218898819421,0.26495358909586
0.235805355499206,0.279518778451083
0.24439181217899,0.291739657574296
0.252978268858774,0.302018915595559
0.261564725538558,0.310692393655385
0.270151182218342,0.31803680980874
0.278737638898127,0.324278955495787
0.287324095577911,0.329604411387591
0.295910552257695,0.334165087739534
0.304497008937479,0.338085398418116
0.313083465617263,0.34146758153117
0.321669922297048,0.344395868354671
0.330256378976832,0.346939898956439
0.338842835656616,0.349157445044347
0.3474292923364,0.351096587534473
0.356015749016184,0.352797510365771
0.364602205695969,0.354293908682474
0.373188662375753,0.355614125586398
0.381775119055537,0.356782086337711
0.390361575735321,0.357818079581304
0.398948032415105,0.358739362416763
0.40753448909489,0.359560613473315
0.416120945774674,0.360294417017362
0.424707402454458,0.360951564423601
0.433293859134242,0.361541342261112
0.441880315814027,0.362071765285392
0.450466772493811,0.362549769047856
0.459053229173595,0.362981371864239
0.467639685853379,0.363371814458829
0.476226142533163,0.363725646492342
0.484812599212948,0.364046875690347
0.493399055892732,0.364338994252805
0.501985512572516,0.364605073830745
0.5105719692523,0.364847818183763
0.519158425932084,0.365069611936684
0.527744882611869,0.365272568365934
0.536331339291653,0.365458537686505
0.544917795971437,0.365629192605598
0.553504252651221,0.365786000159136
0.562090709331005,0.365930277204358
0.57067716601079,0.366063177301104
0.579263622690574,0.366185762581127
0.587850079370358,0.366298963580691
0.596436536050142,0.366403619687157
0.605022992729926,0.366500484681291
0.613609449409711,0.36659024199553
0.622195906089495,0.366673491420525
0.630782362769279,0.366750783833517
0.639368819449063,0.366822633341267
0.647955276128847,0.366889468189599
0.656541732808632,0.366951718139269
0.665128189488416,0.367009731121457
0.6737146461682,0.367063859345351
0.682301102847984,0.367114408246297
0.690887559527768,0.367161639440941
0.699474016207553,0.367205822664105
0.708060472887337,0.367247183630372
0.716646929567121,0.367285933682444
0.725233386246905,0.367322271242527
0.73381984292669,0.36735635684826
0.742406299606474,0.367388368792743
0.750992756286258,0.367418450369476
0.759579212966042,0.367446737965511
0.768165669645826,0.367473357087213
0.776752126325611,0.367498423140154
0.785338583005395,0.367522042331448
0.793925039685179,0.367544318189963
0.802511496364963,0.367565330073212
0.811097953044747,0.367585161491831
0.819684409724532,0.367603900429704
0.828270866404316,0.367621618244055
0.8368573230841,0.367638364496298
0.845443779763884,0.367654222210675
0.854030236443668,0.367669226210176
0.862616693123453,0.367683445586694
0.871203149803237,0.367696923626849
0.879789606483021,0.367709705767518
0.888376063162805,0.367721834167924
0.896962519842589,0.367733348124774
0.905548976522374,0.367744284172512
0.914135433202158,0.367754676432488
0.922721889881942,0.367764556611795
0.931308346561726,0.367773954401668
0.939894803241511,0.367782897461557
0.948481259921295,0.367791417147878
0.957067716601079,0.367799521196104
0.965654173280863,0.367807254096678
0.974240629960647,0.367814615080766
0.982827086640432,0.367821640533934
0.991413543320216,0.367828348841377
1,0.367834741051214
