"ps","g1"
-3.75244455446544,NA
-3.71493590892078,-0.379443523167183
-3.67742726337613,-0.339174146738581
-3.63991861783147,-0.297683538191847
-3.60240997228682,-0.255060340451316
-3.56490132674217,-0.211391335281289
-3.52739268119751,-0.166760043774436
-3.48988403565286,-0.121245742072995
-3.4523753901082,-0.0749228362328632
-3.41486674456355,-0.0278605311200373
-3.37735809901889,0.0198772716059332
-3.33984945347424,0.068231905542657
-3.30234080792958,0.11714975210214
-3.26483216238493,0.166581974570544
-3.22732351684028,0.216484205606627
-3.18981487129562,0.266816212127669
-3.15230622575097,0.317541554874846
-3.11479758020631,0.368627254631536
-3.07728893466166,0.420043472963207
-3.039780289117,0.47176321227425
-3.00227164357235,0.523762037740884
-2.9647629980277,0.576017822100264
-2.92725435248304,0.62851051319792
-2.88974570693839,0.681221923491121
-2.85223706139373,0.734135540272962
-2.81472841584908,0.787236355143118
-2.77721977030442,0.840510711146578
-2.73971112475977,0.893946165988487
-2.70220247921511,0.947531369778552
-2.66469383367046,1.00125595584066
-2.62718518812581,1.05511044322557
-2.58967654258115,1.10908614967638
-2.5521678970365,1.16317511391018
-2.51465925149184,1.21737002619055
-2.47715060594719,1.27166416627067
-2.43964196040253,1.32605134788529
-2.40213331485788,1.38052586905952
-2.36462466931323,1.43508246758443
-2.32711602376857,1.48971628108295
-2.28960737822392,1.54442281115535
-2.25209873267926,1.59919789115287
-2.21459008713461,1.65403765717957
-2.17708144158995,1.70893852196926
-2.1395727960453,1.763897151325
-2.10206415050065,1.81891044284472
-2.06455550495599,1.87397550668844
-2.02704685941134,1.92908964817047
-1.98953821386668,1.98425035198473
-1.95202956832203,2.03945526789317
-1.91452092277737,2.09470219772621
-1.87701227723272,2.1499890835613
-1.83950363168806,2.20531399696026
-1.80199498614341,2.26067512915956
-1.76448634059876,2.31607078211886
-1.7269776950541,2.37149936034385
-1.68946904950945,2.42695936340805
-1.65196040396479,2.48244937910642
-1.61445175842014,2.5379680771809
-1.57694311287548,2.59351420356376
-1.53943446733083,2.64908657509092
-1.50192582178618,2.70468407464165
-1.46441717624152,2.76030564666602
-1.42690853069687,2.81595029306498
-1.38939988515221,2.87161706939173
-1.35189123960756,2.92730508134589
-1.3143825940629,2.98301348153505
-1.27687394851825,3.03874146648038
-1.23936530297359,3.09448827384569
-1.20185665742894,3.15025317987068
-1.16434801188429,3.20603549699165
-1.12683936633963,3.26183457163376
-1.08933072079498,3.31764978216106
-1.05182207525032,3.37348053697129
-1.01431342970567,3.42932627272382
-0.976804784161014,3.48518645269025
-0.939296138616359,3.54106056521781
-0.901787493071705,3.59694812229702
-0.864278847527051,3.65284865822516
-0.826770201982396,3.70876172835874
-0.789261556437742,3.76468690794769
-0.751752910893087,3.82062379104552
-0.714244265348433,3.87657198948967
-0.676735619803779,3.93253113194683
-0.639226974259124,3.98850086301861
-0.60171832871447,4.04448084240306
-0.564209683169816,4.1004707441082
-0.526701037625161,4.15647025571383
-0.489192392080507,4.212479077678
-0.451683746535853,4.2684969226855
-0.414175100991198,4.32452351503497
-0.376666455446544,4.3805585900624
-0.33915780990189,4.4366018935982
-0.301649164357235,4.49265318145597
-0.264140518812581,4.54871221895049
-0.226631873267926,4.60477878044318
-0.189123227723272,4.6608526489134
-0.151614582178618,4.71693361555347
-0.114105936633963,4.77302147938645
-0.0765972910893091,4.82911604690463
-0.0390886455446546,4.885217131728
-0.00158000000000014,4.94132455428102
