"w","gs"
0.157569821864941,0.00951571385986394
0.165994123646291,0.0585896837456685
0.174418425427642,0.0928616993093575
0.182842727208993,0.108159890449939
0.191267028990343,0.122752896341931
0.199691330771694,0.135709159525505
0.208115632553044,0.14694355764211
0.216539934334395,0.156579214994473
0.224964236115746,0.164798490770135
0.233388537897096,0.171792362040927
0.241812839678447,0.177740251239823
0.250237141459797,0.182802231414479
0.258661443241148,0.187117090968034
0.267085745022498,0.190803057514796
0.275510046803849,0.193959844258798
0.2839343485852,0.196670976650963
0.29235865036655,0.199006217306209
0.300782952147901,0.201023786661064
0.309207253929251,0.202772180569589
0.317631555710602,0.204291919588374
0.326055857491953,0.205616856799813
0.334480159273303,0.206775360145296
0.342904461054654,0.207791251109609
0.351328762836004,0.208684573878758
0.359753064617355,0.209472246509534
0.368177366398706,0.210168608506395
0.376601668180056,0.210785820366781
0.385025969961407,0.211334210417879
0.393450271742757,0.211822632941463
0.401874573524108,0.21225864289391
0.410298875305459,0.212648738972846
0.418723177086809,0.212998509351601
0.42714747886816,0.213312763871372
0.43557178064951,0.213595691119414
0.443996082430861,0.213850904379201
0.452420384212212,0.214081547848871
0.460844685993562,0.214290381124563
0.469268987774913,0.214479775738251
0.477693289556263,0.214651852713426
0.486117591337614,0.214808430232957
0.494541893118964,0.214951159123135
0.502966194900315,0.215081445595171
0.511390496681666,0.2152005540907
0.519814798463016,0.215309607094769
0.528239100244367,0.21540959093764
0.536663402025717,0.215501384514596
0.545087703807068,0.215585773256297
0.553512005588419,0.21566343593685
0.561936307369769,0.215735039811893
0.57036060915112,0.215801082815692
0.57878491093247,0.215862118943425
0.587209212713821,0.215918549459948
0.595633514495172,0.215970804754956
0.604057816276522,0.216019233263401
0.612482118057873,0.216064177458401
0.620906419839223,0.216105926268894
0.629330721620574,0.216144732045284
0.637755023401924,0.216180847454322
0.646179325183275,0.216214495564548
0.654603626964626,0.216245851493341
0.663027928745976,0.216275126904815
0.671452230527327,0.216302464383871
0.679876532308678,0.216328029216945
0.688300834090028,0.216351930722934
0.696725135871379,0.216374324867382
0.705149437652729,0.216395312708789
0.71357373943408,0.216414986029081
0.721998041215431,0.216433452903132
0.730422342996781,0.216450813116341
0.738846644778132,0.216467102079278
0.747270946559482,0.216482428156791
0.755695248340833,0.216496862303705
0.764119550122183,0.216510457056437
0.772543851903534,0.216523263175582
0.780968153684885,0.216535343133092
0.789392455466235,0.216546756602239
0.797816757247586,0.216557509296521
0.806241059028936,0.216567675615928
0.814665360810287,0.216577292784507
0.823089662591638,0.216586386774034
0.831513964372988,0.216594993767445
0.839938266154339,0.216603144395237
0.848362567935689,0.216610867071291
0.85678686971704,0.216618181737301
0.865211171498391,0.216625132247442
0.873635473279741,0.216631726874569
0.882059775061092,0.216637975604063
0.890484076842442,0.216643915876472
0.898908378623793,0.216649564578536
0.907332680405144,0.216654935627138
0.915756982186494,0.216660057802081
0.924181283967845,0.216664914226852
0.932605585749195,0.216669544358983
0.941029887530546,0.216673948403097
0.949454189311896,0.216678154843702
0.957878491093247,0.216682153223485
0.966302792874598,0.216685981107746
0.974727094655948,0.216689634659419
0.983151396437299,0.216693109651156
0.991575698218649,0.216696434261384
1,0.216699616787178
