"w","gs"
0.154717013043569,0
0.163169842913133,0.0471219543036024
0.171622672782698,0.0827656932613126
0.180075502652262,0.11010156189991
0.188528332521826,0.131329482267132
0.196981162391391,0.148002668904792
0.205433992260955,0.161235146946214
0.213886822130519,0.171837510580673
0.222339652000083,0.180407396217111
0.230792481869648,0.187390807406983
0.239245311739212,0.193124335384941
0.247698141608776,0.197864647725857
0.256150971478341,0.201809360373412
0.264603801347905,0.205111994395173
0.273056631217469,0.207892817778031
0.281509461087034,0.21024678910866
0.289962290956598,0.212249436490652
0.298415120826162,0.213961249467627
0.306867950695727,0.215430989158681
0.315320780565291,0.216698203874244
0.323773610434855,0.217795155947754
0.33222644030442,0.21874830854342
0.340679270173984,0.219579480979627
0.349132100043548,0.22030675244069
0.357584929913112,0.220945173331527
0.366037759782677,0.221507328572437
0.374490589652241,0.222003786191554
0.382943419521805,0.222443456509205
0.39139624939137,0.222833881221051
0.399849079260934,0.223181467209779
0.408301909130498,0.223491676544731
0.416754739000063,0.22376918157539
0.425207568869627,0.2240179920782
0.433660398739191,0.224241559923787
0.442113228608756,0.224442865580907
0.45056605847832,0.224624489881409
0.459018888347884,0.224788673775432
0.467471718217448,0.224937368261739
0.475924548087013,0.225072276249859
0.484377377956577,0.225194887772205
0.492830207826141,0.225306509695632
0.501283037695706,0.225408290867639
0.50973586756527,0.225501243460939
0.518188697434834,0.225586261142253
0.526641527304399,0.22566413458004
0.535094357173963,0.225735564715784
0.543547187043527,0.225801174150323
0.552000016913092,0.225861516937071
0.560452846782656,0.225917087025127
0.56890567665222,0.225968325555269
0.577358506521785,0.226015627178816
0.585811336391349,0.226059345542136
0.594264166260913,0.226099798057009
0.602716996130477,0.226137270058333
0.611169826000042,0.226172018435077
0.619622655869606,0.226204274807326
0.62807548573917,0.226234248311395
0.636528315608735,0.226262128045818
0.644981145478299,0.226288085223309
0.653433975347863,0.226312275067327
0.661886805217428,0.226334838486354
0.670339635086992,0.226355903554365
0.678792464956556,0.226375586822012
0.687245294826121,0.226393994479681
0.695698124695685,0.226411223390727
0.704150954565249,0.226427362010724
0.712603784434813,0.226442491206486
0.721056614304378,0.226456684986818
0.729509444173942,0.226470011155402
0.737962274043506,0.226482531894886
0.746415103913071,0.226494304290128
0.754867933782635,0.226505380797516
0.763320763652199,0.226515809666452
0.771773593521764,0.226525635318336
0.780226423391328,0.22653489868775
0.788679253260892,0.226543637529954
0.797132083130457,0.226551886698352
0.805584913000021,0.226559678395129
0.814037742869585,0.226567042397913
0.822490572739149,0.22657400626495
0.830943402608714,0.226580595521062
0.839396232478278,0.226586833826315
0.847849062347842,0.226592743129196
0.856301892217407,0.226598343805837
0.864754722086971,0.226603654786686
0.873207551956535,0.226608693671866
0.8816603818261,0.226613476836324
0.890113211695664,0.226618019525768
0.898566041565228,0.226622335944274
0.907018871434793,0.226626439334351
0.915471701304357,0.226630342050182
0.923924531173921,0.226634055624681
0.932377361043485,0.226637590830929
0.94083019091305,0.226640957738515
0.949283020782614,0.226644165765239
0.957735850652178,0.226647223724602
0.966188680521743,0.226650139869455
0.974641510391307,0.226652921932149
0.983094340260871,0.226655577161493
0.991547170130436,0.226658112356801
1,0.226660533899277
